,user_id,display_name,reputation,view_count,answer_count,score,tags,title
1064,440266,Spencer,20892,1007930,15,837,"['sql', 'mysql', 'join', 'outer-join', 'full-outer-join']",How can I do a FULL OUTER JOIN in MySQL?
1065,642897,user642897,8801,945510,23,837,"['python', 'multiprocessing', 'python-multiprocessing']",How to use multiprocessing pool.map with multiple arguments
1066,1132363,mae,14577,1353745,38,837,"['git', 'git-pull', 'git-stash']",How do I ignore an error on &#39;git pull&#39; about my local changes would be overwritten by merge?
1067,4230,Dan Williams,4890,682490,132,836,['language-agnostic'],What&#39;s your favorite &quot;programmer&quot; cartoon?
1068,41543,JL.,77934,830581,32,836,"['c#', '.net']",How to delete all files and folders in a directory?
1069,26188,mkoryak,56657,707613,31,836,"['javascript', 'jquery', 'html', 'css']",How to apply !important using .css()?
1070,48523,Andrew,222776,242047,8,836,"['testing', 'terminology', 'definition']","What&#39;s the difference between unit, functional, acceptance, and integration tests?"
1071,654203,Anthony,32728,579439,16,836,"['docker', 'jenkins', 'jenkins-pipeline']",Error &quot;The input device is not a TTY&quot;
1072,81800,Ivan Prodanov,34269,240823,15,835,"['c#', 'random']",Random number generator only generating one random number
1073,174638,matra,9523,649740,22,835,"['html', 'css', 'pseudo-element', 'css-content']",Can I use a :before or :after pseudo-element on an input field?
1074,570489,delphi,10475,324881,5,835,"['css', 'css-selectors']",Can the :not() pseudo-class have multiple arguments?
1075,465546,qwertymk,33564,695134,8,835,"['git', 'msysgit']",How to change line-ending settings
1076,465546,qwertymk,33564,695134,8,835,"['git', 'msysgit']",How to change line-ending settings
1077,277734,Rajendra Uppal,18798,961108,17,834,"['c++', 'c', 'segmentation-fault']",What is a segmentation fault?
1078,428789,nan,19228,880812,3,834,"['c#', 'string', 'list', 'delimiter']",C# List&lt;string&gt; to string with delimiter
1079,1755734,ZviBar,9438,1492437,35,834,['mysql'],Disable ONLY_FULL_GROUP_BY
1080,1384652,Teifion,106563,470352,28,833,"['python', 'loops', 'range', 'python-2.x', 'xrange']",What is the difference between range and xrange functions in Python 2.X?
1081,151401,dil,8532,588524,45,833,"['javascript', 'arrays']",Most efficient way to create a zero filled JavaScript array?
1082,418349,Swaff,13498,695059,17,833,"['javascript', 'angularjs', 'escaping', 'html-sanitizing']",Insert HTML into view from AngularJS controller
1083,2871,Howler,2242,188435,38,832,"['oop', 'interface', 'language-agnostic', 'base-class', 'static-typing']",Interface vs Base class
1084,887235,Vicky,16429,814879,31,832,"['linux', 'unix', 'command-line-arguments']","Argument list too long error for rm, cp, mv commands"
1085,17533,zimbatm,9318,1154975,8,831,"['javascript', 'arrays']",Best way to find if an item is in a JavaScript array?
1086,16306,richardtallent,34360,922516,22,831,"['json', 'asp.net-ajax', 'asp.net-3.5', 'json.net']","How can I deserialize JSON to a simple Dictionary&lt;string,string&gt; in ASP.NET?"
1087,314407,Andrea Baccega,26963,336800,10,831,"['java', 'android', 'memory', 'memory-management']",How do I discover memory usage of my application in Android?
1088,386263,ANP,15067,1936126,22,831,"['css', 'browser', 'scrollbar']",Hiding the scroll bar on an HTML page
1089,147390,Schneems,14658,202006,5,831,"['git', 'version-control', 'branch', 'git-branch']",View a file in a different Git branch without changing branches
1090,1031807,Moses89,4367,1879615,11,831,"['php', 'header']",How to fix &quot;Headers already sent&quot; error in PHP
1091,1349754,Timur Fayzrakhmanov,17207,615346,14,831,"['docker', 'linux-containers']",Docker how to change repository name or rename image?
1092,2650,JoelB,349,1063263,26,830,"['html', 'css', 'iframe', 'internet-explorer-6', 'noborder']",Remove border from IFrame
1093,32050,Tor Haugen,19441,462858,20,830,"['c#', 'c#-3.0', 'lambda', 'extension-methods']",Distinct() with lambda?
1094,595771,SandyBr,11269,1757454,18,830,"['python', 'string', 'list']",How to check if a string is a substring of items in a list of strings
1095,1717276,Michał Tajchert,10265,496298,12,830,"['android-studio', 'ide', 'keyboard-shortcuts', 'auto-import']",What is the shortcut to Auto import all in Android Studio?
1096,1561363,Scott Walter,9336,531786,41,830,"['ios', 'swift', 'string', 'xcode', 'cocoa-touch']",Get the length of a String
1097,28835,too much php,87640,1374118,14,829,"['python', 'cd']",Equivalent of shell &#39;cd&#39; command to change the working directory?
1098,28835,too much php,87640,1374118,14,829,"['python', 'cd']",Equivalent of shell &#39;cd&#39; command to change the working directory?
1099,64313,cmcginty,111670,322968,13,829,"['git', 'branch', 'remote-branch']",How do you remove an invalid remote branch reference from Git?
1100,98361,JDelage,12806,297087,9,581,"['type-safety', 'strong-typing', 'static-typing']",What is the difference between a strongly typed language and a statically typed language?
1101,421372,Ragunath Jawahar,19363,264747,15,581,"['android', 'user-interface', 'view', 'padding', 'margin']",Difference between a View&#39;s Padding and Margin
1102,707381,Randomblue,110619,364951,3,581,"['javascript', 'backbone.js']",What does `void 0` mean?
1103,1160432,user1160432,5911,1124225,21,581,"['mysql', 'command-line']",How to run SQL script in MySQL?
1104,3080434,Dolcens,5851,1790858,21,581,"['python', 'rounding']",How to round to 2 decimals with Python?
1105,1127619,Kumar KL,15284,291820,26,581,"['objective-c', 'swift', 'grand-central-dispatch']",dispatch_after - GCD in Swift?
1106,6428638,Sachila Ranawaka,38835,1015107,13,581,"['python', 'pandas', 'dataframe', 'sorting', 'time']",how to sort pandas dataframe from one column
1107,12983,TM.,106790,215671,26,580,"['python', 'django', 'web-applications', 'scheduled-tasks']",Set up a scheduled job?
1108,74980,GeekJock,10946,386376,14,580,['mysql'],Delete with Join in MySQL
1109,50525,meade,22725,286174,15,580,"['python', 'assert', 'assertion', 'raise']",Best practice for using assert?
1110,139990,oliver,9077,149391,8,580,"['git', 'git-cherry-pick']",Partly cherry-picking a commit with Git
1111,178978,Rupesh,7836,319567,49,580,"['ios', 'cocoa-touch', 'uicolor']",How can I create a UIColor from a hex string?
1112,99876,kdt,27614,427005,6,580,"['c#', 'string', 'escaping', 'literals', 'verbatim-string']",Can I escape a double quote in a verbatim string literal?
1113,248827,Amitabh,57831,253424,15,580,"['visual-studio', '.net-4.0', 'app-config', 'slowcheetah', 'web-config-transform']",App.Config Transformation for projects which are not Web Projects in Visual Studio?
1114,39677,Blankman,256296,410500,11,580,"['java', 'spring', 'spring-mvc', 'ioc-container', 'autowired']",How does autowiring work in Spring?
1115,351126,TheLearner,19335,292583,19,580,"['ios', 'uitableview', 'cocoa-touch', 'uikit']","UITableViewCell, show delete button on swipe"
1116,429909,Mike,12099,250410,3,580,"['php', 'static', 'late-static-binding']",New self vs. new static
1117,678411,Thomas Norman,5803,675743,9,580,"['javascript', 'jquery', 'html', 'css', 'responsive-design']",Height equal to dynamic width (CSS fluid layout)
1118,880954,user880954,7147,198829,10,580,['git'],Applying .gitignore to committed files
1119,316357,Curious2learn,30942,469402,25,580,"['javascript', 'arrays', 'repeat']",Create an array with same element repeated multiple times
1120,1478748,whatyouhide,15589,354816,4,580,"['git', 'github']",How to commit a change with both &quot;message&quot; and &quot;description&quot; from the command line?
1121,25,CodingWithoutComments,35348,491270,9,579,"['c++', 'stringstream']",How do you clear a stringstream variable?
1122,3467,Misha M,10849,657376,12,579,"['c++', 'process', 'posix', 'system', 'return-value']",How do I execute a command and get the output of the command within C++ using POSIX?
1123,82460,MilMike,12421,423976,11,579,"['javascript', 'ajax', 'dom-events', 'fragment-identifier', 'hashchange']",How can I detect changes in location hash?
1124,59468,franvergara66,10424,925496,20,579,"['java', 'string']",String.equals versus ==
1125,30967,Thomas Einwaller,8761,272412,19,579,"['java', 'spring', 'annotations', 'transactions', 'dao']",Where does the @Transactional annotation belong?
1126,90801,Arthur Ulfeldt,90401,709434,27,579,"['git', 'file', 'git-checkout', 'sparse-checkout']",How to sparsely checkout only one single file from a git repository?
1127,542792,Sean,6605,657268,16,579,"['android', 'adb']",How to start an application using Android ADB tools
1128,90678,Jamie Dixon,52619,1027702,4,579,"['batch-file', 'cmd', 'environment-variables']",Defining and using a variable in batch file
1129,584947,fIwJlxSzApHEZIl,11241,727595,9,579,"['postgresql', 'uuid', 'postgresql-8.4']",Generating a UUID in Postgres for Insert statement?
1130,592323,leemes,44577,119847,12,579,"['javascript', 'scope', 'closures']",JavaScript closures vs. anonymous functions
1131,1763061,AuthorProxy,7871,173694,15,579,"['javascript', 'github']",Link and execute external JavaScript file hosted on GitHub
1132,196429,sircolinton,6316,277348,11,578,"['git', 'branch', 'git-branch']","Using Git, show all commits that are in one branch, but not the other(s)"
1133,332311,davs,9116,596543,14,578,"['android', 'version', 'system']",How can I check the system version of Android?
1134,259576,Sandro Munda,39484,210148,21,578,"['node.js', 'express']",ExpressJS How to structure an application?
1135,1236878,Brandon L Burnett,5797,585396,19,578,"['python', 'string', 'split']",Split string every nth character?
1136,522729,Victor Grazi,15162,627589,5,578,"['java', 'mocking', 'mockito']",Use Mockito to mock some methods but not others
1137,2713170,Tom K.,6189,392577,10,578,"['c#', 'multithreading', 'task-parallel-library']","When to use Task.Delay, when to use Thread.Sleep?"
1138,377210,Mike,6934,341662,47,578,"['javascript', 'spread-syntax']",How to deep merge instead of shallow merge?
1139,453435,Ky -,30168,36718,6,578,"['swift', 'string', 'unicode', 'emoji']",Why are emoji characters like &#128105;‍&#128105;‍&#128103;‍&#128102; treated so strangely in Swift strings?
1140,2964927,borgr,18065,942261,9,578,"['python', 'pip']",How to update/upgrade a package using pip?
1141,292,shsteimer,28226,1070539,12,577,"['java', 'string', 'concatenation']",String concatenation: concat() vs &quot;+&quot; operator
1142,5471,Brian Singh,6616,284228,25,577,"['javascript', 'security', 'eval']",Why is using the JavaScript eval function a bad idea?
1143,109,Kalid,22008,804828,23,577,"['c#', 'optional-parameters']",How can you use optional parameters in C#?
1144,22039,Cherian,18939,462368,37,577,['javascript'],How to detect idle time in JavaScript
1145,44041,Filip Dupanović,32284,238554,23,577,"['python', 'python-import']",Use &#39;import module&#39; or &#39;from module import&#39;?
1146,111934,Jeff Meatball Yang,37289,810664,20,577,"['javascript', 'datetime']",How to add hours to a Date object?
1147,202375,Saurabh Gokhale,53016,292305,22,577,"['java', 'static', 'overriding', 'static-methods']",Why doesn&#39;t Java allow overriding of static methods?
1148,373908,lokheart,23225,601690,9,577,"['mysql', 'database', 'innodb']",How to shrink/purge ibdata1 file in MySQL
1149,406790,Andrew,20636,490927,29,577,"['android', 'sharedpreferences']",How to delete shared preferences data from App in Android
1150,358438,Skizit,42716,936702,18,577,"['javascript', 'json', 'google-chrome', 'google-chrome-extension']",Chrome sendrequest error: TypeError: Converting circular structure to JSON
1151,274627,Ivan,62417,144013,7,577,"['syntax-highlighting', 'sublimetext']",How to customise file type to syntax associations in Sublime Text?
1152,1296175,user1296175,5811,348388,27,577,"['jquery', 'twitter-bootstrap', 'modal-dialog', 'mouseclick-event']",Disallow Twitter Bootstrap modal window from closing
1153,1355058,MightyMouse,12928,983244,11,577,"['json', 'node.js', 'express', 'httpresponse']",Proper way to return JSON using node or Express
1154,1355058,MightyMouse,12928,983244,11,577,"['json', 'node.js', 'express', 'httpresponse']",Proper way to return JSON using node or Express
1155,1401560,Chris F,13277,237843,2,577,"['bash', 'awk', 'sed', 'jq']",How to remove double-quotes in jq output for parsing json files in bash?
1156,1401560,Chris F,13277,237843,2,577,"['bash', 'awk', 'sed', 'jq']",How to remove double-quotes in jq output for parsing json files in bash?
1157,95267,James Skidmore,48812,263478,6,576,['objective-c'],"In Objective-C, how do I test the object type?"
1158,184046,Legend,112362,297990,20,576,"['android', 'styles', 'textview']",Is it possible to have multiple styles inside a TextView?
1159,140293,Nico Burns,16529,353655,17,576,"['embedded-fonts', 'woff']",Mime type for WOFF fonts?
1160,518402,Leopard,5771,1383706,5,576,"['c', 'floating-point', 'printf', 'double', 'format-specifiers']",Correct format specifier for double in printf
1161,469652,user469652,47655,634961,23,576,"['python', 'dictionary']",Change the name of a key in dictionary
1162,1140729,Yasmeen,10831,1017009,50,576,"['asp.net', 'iis-7', 'iis-manager']",IIS 500.19 with 0x80070005 The requested page cannot be accessed because the related configuration data for the page is invalid error
1163,2801714,Olivier Tassinari,7829,299534,16,576,"['javascript', 'ecmascript-6']",Object spread vs. Object.assign
1164,1779863,Nereo Costacurta,7293,398682,34,576,"['html', 'css', 'viewport-units']",CSS3 100vh not constant in mobile browser
1165,1455,Ben McNiel,8621,196322,11,575,"['c#', '.net', 'multithreading', 'autoresetevent', 'manualresetevent']",What is the difference between ManualResetEvent and AutoResetEvent in .NET?
1166,14752,jbcedge,18707,340557,13,575,['c#'],What&#39;s the main difference between int.Parse() and Convert.ToInt32
1167,104015,omg,134582,631867,7,575,"['linux', 'bash', 'cp']",How to have the cp command create any necessary folders for copying a file to a destination
1168,129705,Kevin Wu,8451,586107,7,575,"['javascript', 'jquery', 'this']",What&#39;s the difference between &#39;$(this)&#39; and &#39;this&#39;?
